Vivado Simulator 2019.2
Time resolution is 1 ps
 Block Memory Generator module loading initial data...
 Block Memory Generator data initialization complete.
Block Memory Generator module histogram_median_unit_tb.uut.DUT_ROM.inst.native_mem_module.blk_mem_gen_v8_4_4_inst is using a behavioral model for simulation which will not precisely model memory collision behavior.
Block Memory Generator module histogram_median_unit_tb.uut.DUT_RAM.inst.native_mem_module.blk_mem_gen_v8_4_4_inst is using a behavioral model for simulation which will not precisely model memory collision behavior.
blk_mem_gen_v8_4_4 collision detected at time: 6865000, Instance: histogram_median_unit_tb.uut.DUT_RAM.inst.native_mem_module.blk_mem_gen_v8_4_4_inst, A write address: 2a, B  read address: 2a
blk_mem_gen_v8_4_4 collision detected at time: 6885000, Instance: histogram_median_unit_tb.uut.DUT_RAM.inst.native_mem_module.blk_mem_gen_v8_4_4_inst, A write address: 32, B  read address: 32
blk_mem_gen_v8_4_4 collision detected at time: 6905000, Instance: histogram_median_unit_tb.uut.DUT_RAM.inst.native_mem_module.blk_mem_gen_v8_4_4_inst, A write address: 53, B  read address: 53
blk_mem_gen_v8_4_4 collision detected at time: 6925000, Instance: histogram_median_unit_tb.uut.DUT_RAM.inst.native_mem_module.blk_mem_gen_v8_4_4_inst, A write address: 6a, B  read address: 6a
blk_mem_gen_v8_4_4 collision detected at time: 6945000, Instance: histogram_median_unit_tb.uut.DUT_RAM.inst.native_mem_module.blk_mem_gen_v8_4_4_inst, A write address: e, B  read address: e
blk_mem_gen_v8_4_4 collision detected at time: 6965000, Instance: histogram_median_unit_tb.uut.DUT_RAM.inst.native_mem_module.blk_mem_gen_v8_4_4_inst, A write address: e1, B  read address: e1
blk_mem_gen_v8_4_4 collision detected at time: 6985000, Instance: histogram_median_unit_tb.uut.DUT_RAM.inst.native_mem_module.blk_mem_gen_v8_4_4_inst, A write address: 7f, B  read address: 7f
blk_mem_gen_v8_4_4 collision detected at time: 7005000, Instance: histogram_median_unit_tb.uut.DUT_RAM.inst.native_mem_module.blk_mem_gen_v8_4_4_inst, A write address: 9a, B  read address: 9a
blk_mem_gen_v8_4_4 collision detected at time: 7025000, Instance: histogram_median_unit_tb.uut.DUT_RAM.inst.native_mem_module.blk_mem_gen_v8_4_4_inst, A write address: fd, B  read address: fd
blk_mem_gen_v8_4_4 collision detected at time: 7045000, Instance: histogram_median_unit_tb.uut.DUT_RAM.inst.native_mem_module.blk_mem_gen_v8_4_4_inst, A write address: 4e, B  read address: 4e
blk_mem_gen_v8_4_4 collision detected at time: 7065000, Instance: histogram_median_unit_tb.uut.DUT_RAM.inst.native_mem_module.blk_mem_gen_v8_4_4_inst, A write address: e8, B  read address: e8
blk_mem_gen_v8_4_4 collision detected at time: 7085000, Instance: histogram_median_unit_tb.uut.DUT_RAM.inst.native_mem_module.blk_mem_gen_v8_4_4_inst, A write address: c9, B  read address: c9
blk_mem_gen_v8_4_4 collision detected at time: 7105000, Instance: histogram_median_unit_tb.uut.DUT_RAM.inst.native_mem_module.blk_mem_gen_v8_4_4_inst, A write address: 4b, B  read address: 4b
blk_mem_gen_v8_4_4 collision detected at time: 7125000, Instance: histogram_median_unit_tb.uut.DUT_RAM.inst.native_mem_module.blk_mem_gen_v8_4_4_inst, A write address: 13, B  read address: 13
blk_mem_gen_v8_4_4 collision detected at time: 7145000, Instance: histogram_median_unit_tb.uut.DUT_RAM.inst.native_mem_module.blk_mem_gen_v8_4_4_inst, A write address: e2, B  read address: e2
blk_mem_gen_v8_4_4 collision detected at time: 7165000, Instance: histogram_median_unit_tb.uut.DUT_RAM.inst.native_mem_module.blk_mem_gen_v8_4_4_inst, A write address: b5, B  read address: b5
blk_mem_gen_v8_4_4 collision detected at time: 7185000, Instance: histogram_median_unit_tb.uut.DUT_RAM.inst.native_mem_module.blk_mem_gen_v8_4_4_inst, A write address: 11, B  read address: 11
blk_mem_gen_v8_4_4 collision detected at time: 7205000, Instance: histogram_median_unit_tb.uut.DUT_RAM.inst.native_mem_module.blk_mem_gen_v8_4_4_inst, A write address: 6d, B  read address: 6d
blk_mem_gen_v8_4_4 collision detected at time: 7225000, Instance: histogram_median_unit_tb.uut.DUT_RAM.inst.native_mem_module.blk_mem_gen_v8_4_4_inst, A write address: 7d, B  read address: 7d
blk_mem_gen_v8_4_4 collision detected at time: 7245000, Instance: histogram_median_unit_tb.uut.DUT_RAM.inst.native_mem_module.blk_mem_gen_v8_4_4_inst, A write address: 1, B  read address: 1
blk_mem_gen_v8_4_4 collision detected at time: 7265000, Instance: histogram_median_unit_tb.uut.DUT_RAM.inst.native_mem_module.blk_mem_gen_v8_4_4_inst, A write address: 23, B  read address: 23
blk_mem_gen_v8_4_4 collision detected at time: 7285000, Instance: histogram_median_unit_tb.uut.DUT_RAM.inst.native_mem_module.blk_mem_gen_v8_4_4_inst, A write address: fe, B  read address: fe
blk_mem_gen_v8_4_4 collision detected at time: 7305000, Instance: histogram_median_unit_tb.uut.DUT_RAM.inst.native_mem_module.blk_mem_gen_v8_4_4_inst, A write address: 19, B  read address: 19
blk_mem_gen_v8_4_4 collision detected at time: 7325000, Instance: histogram_median_unit_tb.uut.DUT_RAM.inst.native_mem_module.blk_mem_gen_v8_4_4_inst, A write address: 6, B  read address: 6
blk_mem_gen_v8_4_4 collision detected at time: 7345000, Instance: histogram_median_unit_tb.uut.DUT_RAM.inst.native_mem_module.blk_mem_gen_v8_4_4_inst, A write address: b9, B  read address: b9
blk_mem_gen_v8_4_4 collision detected at time: 7365000, Instance: histogram_median_unit_tb.uut.DUT_RAM.inst.native_mem_module.blk_mem_gen_v8_4_4_inst, A write address: 8e, B  read address: 8e
blk_mem_gen_v8_4_4 collision detected at time: 7385000, Instance: histogram_median_unit_tb.uut.DUT_RAM.inst.native_mem_module.blk_mem_gen_v8_4_4_inst, A write address: c8, B  read address: c8
blk_mem_gen_v8_4_4 collision detected at time: 7405000, Instance: histogram_median_unit_tb.uut.DUT_RAM.inst.native_mem_module.blk_mem_gen_v8_4_4_inst, A write address: 5b, B  read address: 5b
blk_mem_gen_v8_4_4 collision detected at time: 7425000, Instance: histogram_median_unit_tb.uut.DUT_RAM.inst.native_mem_module.blk_mem_gen_v8_4_4_inst, A write address: 2d, B  read address: 2d
blk_mem_gen_v8_4_4 collision detected at time: 7445000, Instance: histogram_median_unit_tb.uut.DUT_RAM.inst.native_mem_module.blk_mem_gen_v8_4_4_inst, A write address: c5, B  read address: c5
blk_mem_gen_v8_4_4 collision detected at time: 7465000, Instance: histogram_median_unit_tb.uut.DUT_RAM.inst.native_mem_module.blk_mem_gen_v8_4_4_inst, A write address: 64, B  read address: 64
blk_mem_gen_v8_4_4 collision detected at time: 7485000, Instance: histogram_median_unit_tb.uut.DUT_RAM.inst.native_mem_module.blk_mem_gen_v8_4_4_inst, A write address: 8d, B  read address: 8d
blk_mem_gen_v8_4_4 collision detected at time: 7505000, Instance: histogram_median_unit_tb.uut.DUT_RAM.inst.native_mem_module.blk_mem_gen_v8_4_4_inst, A write address: f7, B  read address: f7
blk_mem_gen_v8_4_4 collision detected at time: 7525000, Instance: histogram_median_unit_tb.uut.DUT_RAM.inst.native_mem_module.blk_mem_gen_v8_4_4_inst, A write address: 7, B  read address: 7
blk_mem_gen_v8_4_4 collision detected at time: 7545000, Instance: histogram_median_unit_tb.uut.DUT_RAM.inst.native_mem_module.blk_mem_gen_v8_4_4_inst, A write address: 48, B  read address: 48
blk_mem_gen_v8_4_4 collision detected at time: 7565000, Instance: histogram_median_unit_tb.uut.DUT_RAM.inst.native_mem_module.blk_mem_gen_v8_4_4_inst, A write address: e4, B  read address: e4
blk_mem_gen_v8_4_4 collision detected at time: 7585000, Instance: histogram_median_unit_tb.uut.DUT_RAM.inst.native_mem_module.blk_mem_gen_v8_4_4_inst, A write address: a1, B  read address: a1
blk_mem_gen_v8_4_4 collision detected at time: 7605000, Instance: histogram_median_unit_tb.uut.DUT_RAM.inst.native_mem_module.blk_mem_gen_v8_4_4_inst, A write address: a2, B  read address: a2
blk_mem_gen_v8_4_4 collision detected at time: 7625000, Instance: histogram_median_unit_tb.uut.DUT_RAM.inst.native_mem_module.blk_mem_gen_v8_4_4_inst, A write address: 79, B  read address: 79
blk_mem_gen_v8_4_4 collision detected at time: 7645000, Instance: histogram_median_unit_tb.uut.DUT_RAM.inst.native_mem_module.blk_mem_gen_v8_4_4_inst, A write address: b9, B  read address: b9
blk_mem_gen_v8_4_4 collision detected at time: 7665000, Instance: histogram_median_unit_tb.uut.DUT_RAM.inst.native_mem_module.blk_mem_gen_v8_4_4_inst, A write address: 10, B  read address: 10
blk_mem_gen_v8_4_4 collision detected at time: 7685000, Instance: histogram_median_unit_tb.uut.DUT_RAM.inst.native_mem_module.blk_mem_gen_v8_4_4_inst, A write address: e7, B  read address: e7
blk_mem_gen_v8_4_4 collision detected at time: 7705000, Instance: histogram_median_unit_tb.uut.DUT_RAM.inst.native_mem_module.blk_mem_gen_v8_4_4_inst, A write address: dd, B  read address: dd
blk_mem_gen_v8_4_4 collision detected at time: 7725000, Instance: histogram_median_unit_tb.uut.DUT_RAM.inst.native_mem_module.blk_mem_gen_v8_4_4_inst, A write address: 33, B  read address: 33
blk_mem_gen_v8_4_4 collision detected at time: 7745000, Instance: histogram_median_unit_tb.uut.DUT_RAM.inst.native_mem_module.blk_mem_gen_v8_4_4_inst, A write address: 26, B  read address: 26
blk_mem_gen_v8_4_4 collision detected at time: 7765000, Instance: histogram_median_unit_tb.uut.DUT_RAM.inst.native_mem_module.blk_mem_gen_v8_4_4_inst, A write address: 24, B  read address: 24
blk_mem_gen_v8_4_4 collision detected at time: 7785000, Instance: histogram_median_unit_tb.uut.DUT_RAM.inst.native_mem_module.blk_mem_gen_v8_4_4_inst, A write address: 3f, B  read address: 3f
blk_mem_gen_v8_4_4 collision detected at time: 7805000, Instance: histogram_median_unit_tb.uut.DUT_RAM.inst.native_mem_module.blk_mem_gen_v8_4_4_inst, A write address: a3, B  read address: a3
blk_mem_gen_v8_4_4 collision detected at time: 7825000, Instance: histogram_median_unit_tb.uut.DUT_RAM.inst.native_mem_module.blk_mem_gen_v8_4_4_inst, A write address: d1, B  read address: d1
blk_mem_gen_v8_4_4 collision detected at time: 7845000, Instance: histogram_median_unit_tb.uut.DUT_RAM.inst.native_mem_module.blk_mem_gen_v8_4_4_inst, A write address: e7, B  read address: e7
blk_mem_gen_v8_4_4 collision detected at time: 7865000, Instance: histogram_median_unit_tb.uut.DUT_RAM.inst.native_mem_module.blk_mem_gen_v8_4_4_inst, A write address: e8, B  read address: e8
blk_mem_gen_v8_4_4 collision detected at time: 7885000, Instance: histogram_median_unit_tb.uut.DUT_RAM.inst.native_mem_module.blk_mem_gen_v8_4_4_inst, A write address: fd, B  read address: fd
blk_mem_gen_v8_4_4 collision detected at time: 7905000, Instance: histogram_median_unit_tb.uut.DUT_RAM.inst.native_mem_module.blk_mem_gen_v8_4_4_inst, A write address: 43, B  read address: 43
blk_mem_gen_v8_4_4 collision detected at time: 7925000, Instance: histogram_median_unit_tb.uut.DUT_RAM.inst.native_mem_module.blk_mem_gen_v8_4_4_inst, A write address: b7, B  read address: b7
blk_mem_gen_v8_4_4 collision detected at time: 7945000, Instance: histogram_median_unit_tb.uut.DUT_RAM.inst.native_mem_module.blk_mem_gen_v8_4_4_inst, A write address: 2, B  read address: 2
blk_mem_gen_v8_4_4 collision detected at time: 7965000, Instance: histogram_median_unit_tb.uut.DUT_RAM.inst.native_mem_module.blk_mem_gen_v8_4_4_inst, A write address: 54, B  read address: 54
blk_mem_gen_v8_4_4 collision detected at time: 7985000, Instance: histogram_median_unit_tb.uut.DUT_RAM.inst.native_mem_module.blk_mem_gen_v8_4_4_inst, A write address: f7, B  read address: f7
blk_mem_gen_v8_4_4 collision detected at time: 8005000, Instance: histogram_median_unit_tb.uut.DUT_RAM.inst.native_mem_module.blk_mem_gen_v8_4_4_inst, A write address: 5a, B  read address: 5a
blk_mem_gen_v8_4_4 collision detected at time: 8025000, Instance: histogram_median_unit_tb.uut.DUT_RAM.inst.native_mem_module.blk_mem_gen_v8_4_4_inst, A write address: 39, B  read address: 39
blk_mem_gen_v8_4_4 collision detected at time: 8045000, Instance: histogram_median_unit_tb.uut.DUT_RAM.inst.native_mem_module.blk_mem_gen_v8_4_4_inst, A write address: bf, B  read address: bf
blk_mem_gen_v8_4_4 collision detected at time: 8065000, Instance: histogram_median_unit_tb.uut.DUT_RAM.inst.native_mem_module.blk_mem_gen_v8_4_4_inst, A write address: 1d, B  read address: 1d
blk_mem_gen_v8_4_4 collision detected at time: 8085000, Instance: histogram_median_unit_tb.uut.DUT_RAM.inst.native_mem_module.blk_mem_gen_v8_4_4_inst, A write address: 68, B  read address: 68
blk_mem_gen_v8_4_4 collision detected at time: 8105000, Instance: histogram_median_unit_tb.uut.DUT_RAM.inst.native_mem_module.blk_mem_gen_v8_4_4_inst, A write address: 1c, B  read address: 1c
blk_mem_gen_v8_4_4 collision detected at time: 8125000, Instance: histogram_median_unit_tb.uut.DUT_RAM.inst.native_mem_module.blk_mem_gen_v8_4_4_inst, A write address: 61, B  read address: 61
blk_mem_gen_v8_4_4 collision detected at time: 8145000, Instance: histogram_median_unit_tb.uut.DUT_RAM.inst.native_mem_module.blk_mem_gen_v8_4_4_inst, A write address: af, B  read address: af
blk_mem_gen_v8_4_4 collision detected at time: 8165000, Instance: histogram_median_unit_tb.uut.DUT_RAM.inst.native_mem_module.blk_mem_gen_v8_4_4_inst, A write address: c3, B  read address: c3
blk_mem_gen_v8_4_4 collision detected at time: 8185000, Instance: histogram_median_unit_tb.uut.DUT_RAM.inst.native_mem_module.blk_mem_gen_v8_4_4_inst, A write address: 2c, B  read address: 2c
blk_mem_gen_v8_4_4 collision detected at time: 8205000, Instance: histogram_median_unit_tb.uut.DUT_RAM.inst.native_mem_module.blk_mem_gen_v8_4_4_inst, A write address: bc, B  read address: bc
blk_mem_gen_v8_4_4 collision detected at time: 8225000, Instance: histogram_median_unit_tb.uut.DUT_RAM.inst.native_mem_module.blk_mem_gen_v8_4_4_inst, A write address: ff, B  read address: ff
blk_mem_gen_v8_4_4 collision detected at time: 8245000, Instance: histogram_median_unit_tb.uut.DUT_RAM.inst.native_mem_module.blk_mem_gen_v8_4_4_inst, A write address: e8, B  read address: e8
blk_mem_gen_v8_4_4 collision detected at time: 8265000, Instance: histogram_median_unit_tb.uut.DUT_RAM.inst.native_mem_module.blk_mem_gen_v8_4_4_inst, A write address: 86, B  read address: 86
blk_mem_gen_v8_4_4 collision detected at time: 8285000, Instance: histogram_median_unit_tb.uut.DUT_RAM.inst.native_mem_module.blk_mem_gen_v8_4_4_inst, A write address: 50, B  read address: 50
blk_mem_gen_v8_4_4 collision detected at time: 8305000, Instance: histogram_median_unit_tb.uut.DUT_RAM.inst.native_mem_module.blk_mem_gen_v8_4_4_inst, A write address: 3b, B  read address: 3b
blk_mem_gen_v8_4_4 collision detected at time: 8325000, Instance: histogram_median_unit_tb.uut.DUT_RAM.inst.native_mem_module.blk_mem_gen_v8_4_4_inst, A write address: 4d, B  read address: 4d
blk_mem_gen_v8_4_4 collision detected at time: 8345000, Instance: histogram_median_unit_tb.uut.DUT_RAM.inst.native_mem_module.blk_mem_gen_v8_4_4_inst, A write address: 81, B  read address: 81
blk_mem_gen_v8_4_4 collision detected at time: 8365000, Instance: histogram_median_unit_tb.uut.DUT_RAM.inst.native_mem_module.blk_mem_gen_v8_4_4_inst, A write address: 7e, B  read address: 7e
blk_mem_gen_v8_4_4 collision detected at time: 8385000, Instance: histogram_median_unit_tb.uut.DUT_RAM.inst.native_mem_module.blk_mem_gen_v8_4_4_inst, A write address: dd, B  read address: dd
blk_mem_gen_v8_4_4 collision detected at time: 8405000, Instance: histogram_median_unit_tb.uut.DUT_RAM.inst.native_mem_module.blk_mem_gen_v8_4_4_inst, A write address: 8c, B  read address: 8c
blk_mem_gen_v8_4_4 collision detected at time: 8425000, Instance: histogram_median_unit_tb.uut.DUT_RAM.inst.native_mem_module.blk_mem_gen_v8_4_4_inst, A write address: ae, B  read address: ae
blk_mem_gen_v8_4_4 collision detected at time: 8445000, Instance: histogram_median_unit_tb.uut.DUT_RAM.inst.native_mem_module.blk_mem_gen_v8_4_4_inst, A write address: 95, B  read address: 95
blk_mem_gen_v8_4_4 collision detected at time: 8465000, Instance: histogram_median_unit_tb.uut.DUT_RAM.inst.native_mem_module.blk_mem_gen_v8_4_4_inst, A write address: f3, B  read address: f3
blk_mem_gen_v8_4_4 collision detected at time: 8485000, Instance: histogram_median_unit_tb.uut.DUT_RAM.inst.native_mem_module.blk_mem_gen_v8_4_4_inst, A write address: d0, B  read address: d0
blk_mem_gen_v8_4_4 collision detected at time: 8505000, Instance: histogram_median_unit_tb.uut.DUT_RAM.inst.native_mem_module.blk_mem_gen_v8_4_4_inst, A write address: e9, B  read address: e9
blk_mem_gen_v8_4_4 collision detected at time: 8525000, Instance: histogram_median_unit_tb.uut.DUT_RAM.inst.native_mem_module.blk_mem_gen_v8_4_4_inst, A write address: ff, B  read address: ff
blk_mem_gen_v8_4_4 collision detected at time: 8545000, Instance: histogram_median_unit_tb.uut.DUT_RAM.inst.native_mem_module.blk_mem_gen_v8_4_4_inst, A write address: 1f, B  read address: 1f
blk_mem_gen_v8_4_4 collision detected at time: 8565000, Instance: histogram_median_unit_tb.uut.DUT_RAM.inst.native_mem_module.blk_mem_gen_v8_4_4_inst, A write address: 0, B  read address: 0
blk_mem_gen_v8_4_4 collision detected at time: 8585000, Instance: histogram_median_unit_tb.uut.DUT_RAM.inst.native_mem_module.blk_mem_gen_v8_4_4_inst, A write address: 7b, B  read address: 7b
blk_mem_gen_v8_4_4 collision detected at time: 8605000, Instance: histogram_median_unit_tb.uut.DUT_RAM.inst.native_mem_module.blk_mem_gen_v8_4_4_inst, A write address: 60, B  read address: 60
blk_mem_gen_v8_4_4 collision detected at time: 8625000, Instance: histogram_median_unit_tb.uut.DUT_RAM.inst.native_mem_module.blk_mem_gen_v8_4_4_inst, A write address: 3c, B  read address: 3c
blk_mem_gen_v8_4_4 collision detected at time: 8645000, Instance: histogram_median_unit_tb.uut.DUT_RAM.inst.native_mem_module.blk_mem_gen_v8_4_4_inst, A write address: 99, B  read address: 99
blk_mem_gen_v8_4_4 collision detected at time: 8665000, Instance: histogram_median_unit_tb.uut.DUT_RAM.inst.native_mem_module.blk_mem_gen_v8_4_4_inst, A write address: 97, B  read address: 97
blk_mem_gen_v8_4_4 collision detected at time: 8685000, Instance: histogram_median_unit_tb.uut.DUT_RAM.inst.native_mem_module.blk_mem_gen_v8_4_4_inst, A write address: 3e, B  read address: 3e
blk_mem_gen_v8_4_4 collision detected at time: 8705000, Instance: histogram_median_unit_tb.uut.DUT_RAM.inst.native_mem_module.blk_mem_gen_v8_4_4_inst, A write address: f9, B  read address: f9
blk_mem_gen_v8_4_4 collision detected at time: 8725000, Instance: histogram_median_unit_tb.uut.DUT_RAM.inst.native_mem_module.blk_mem_gen_v8_4_4_inst, A write address: b4, B  read address: b4
blk_mem_gen_v8_4_4 collision detected at time: 8745000, Instance: histogram_median_unit_tb.uut.DUT_RAM.inst.native_mem_module.blk_mem_gen_v8_4_4_inst, A write address: 22, B  read address: 22
blk_mem_gen_v8_4_4 collision detected at time: 8765000, Instance: histogram_median_unit_tb.uut.DUT_RAM.inst.native_mem_module.blk_mem_gen_v8_4_4_inst, A write address: 55, B  read address: 55
blk_mem_gen_v8_4_4 collision detected at time: 8785000, Instance: histogram_median_unit_tb.uut.DUT_RAM.inst.native_mem_module.blk_mem_gen_v8_4_4_inst, A write address: 28, B  read address: 28
blk_mem_gen_v8_4_4 collision detected at time: 8805000, Instance: histogram_median_unit_tb.uut.DUT_RAM.inst.native_mem_module.blk_mem_gen_v8_4_4_inst, A write address: 25, B  read address: 25
blk_mem_gen_v8_4_4 collision detected at time: 8825000, Instance: histogram_median_unit_tb.uut.DUT_RAM.inst.native_mem_module.blk_mem_gen_v8_4_4_inst, A write address: 98, B  read address: 98
blk_mem_gen_v8_4_4 collision detected at time: 8845000, Instance: histogram_median_unit_tb.uut.DUT_RAM.inst.native_mem_module.blk_mem_gen_v8_4_4_inst, A write address: be, B  read address: be
blk_mem_gen_v8_4_4 collision detected at time: 8865000, Instance: histogram_median_unit_tb.uut.DUT_RAM.inst.native_mem_module.blk_mem_gen_v8_4_4_inst, A write address: ca, B  read address: ca
blk_mem_gen_v8_4_4 collision detected at time: 8885000, Instance: histogram_median_unit_tb.uut.DUT_RAM.inst.native_mem_module.blk_mem_gen_v8_4_4_inst, A write address: 4, B  read address: 4
blk_mem_gen_v8_4_4 collision detected at time: 8905000, Instance: histogram_median_unit_tb.uut.DUT_RAM.inst.native_mem_module.blk_mem_gen_v8_4_4_inst, A write address: 5c, B  read address: 5c
blk_mem_gen_v8_4_4 collision detected at time: 8925000, Instance: histogram_median_unit_tb.uut.DUT_RAM.inst.native_mem_module.blk_mem_gen_v8_4_4_inst, A write address: 24, B  read address: 24
blk_mem_gen_v8_4_4 collision detected at time: 8945000, Instance: histogram_median_unit_tb.uut.DUT_RAM.inst.native_mem_module.blk_mem_gen_v8_4_4_inst, A write address: 1b, B  read address: 1b
blk_mem_gen_v8_4_4 collision detected at time: 8965000, Instance: histogram_median_unit_tb.uut.DUT_RAM.inst.native_mem_module.blk_mem_gen_v8_4_4_inst, A write address: a0, B  read address: a0
blk_mem_gen_v8_4_4 collision detected at time: 8985000, Instance: histogram_median_unit_tb.uut.DUT_RAM.inst.native_mem_module.blk_mem_gen_v8_4_4_inst, A write address: 30, B  read address: 30
blk_mem_gen_v8_4_4 collision detected at time: 9005000, Instance: histogram_median_unit_tb.uut.DUT_RAM.inst.native_mem_module.blk_mem_gen_v8_4_4_inst, A write address: c8, B  read address: c8
blk_mem_gen_v8_4_4 collision detected at time: 9025000, Instance: histogram_median_unit_tb.uut.DUT_RAM.inst.native_mem_module.blk_mem_gen_v8_4_4_inst, A write address: 9c, B  read address: 9c
blk_mem_gen_v8_4_4 collision detected at time: 9045000, Instance: histogram_median_unit_tb.uut.DUT_RAM.inst.native_mem_module.blk_mem_gen_v8_4_4_inst, A write address: f1, B  read address: f1
blk_mem_gen_v8_4_4 collision detected at time: 9065000, Instance: histogram_median_unit_tb.uut.DUT_RAM.inst.native_mem_module.blk_mem_gen_v8_4_4_inst, A write address: a9, B  read address: a9
blk_mem_gen_v8_4_4 collision detected at time: 9085000, Instance: histogram_median_unit_tb.uut.DUT_RAM.inst.native_mem_module.blk_mem_gen_v8_4_4_inst, A write address: 32, B  read address: 32
blk_mem_gen_v8_4_4 collision detected at time: 9105000, Instance: histogram_median_unit_tb.uut.DUT_RAM.inst.native_mem_module.blk_mem_gen_v8_4_4_inst, A write address: d4, B  read address: d4
blk_mem_gen_v8_4_4 collision detected at time: 9125000, Instance: histogram_median_unit_tb.uut.DUT_RAM.inst.native_mem_module.blk_mem_gen_v8_4_4_inst, A write address: 8f, B  read address: 8f
blk_mem_gen_v8_4_4 collision detected at time: 9145000, Instance: histogram_median_unit_tb.uut.DUT_RAM.inst.native_mem_module.blk_mem_gen_v8_4_4_inst, A write address: 74, B  read address: 74
blk_mem_gen_v8_4_4 collision detected at time: 9165000, Instance: histogram_median_unit_tb.uut.DUT_RAM.inst.native_mem_module.blk_mem_gen_v8_4_4_inst, A write address: 17, B  read address: 17
blk_mem_gen_v8_4_4 collision detected at time: 9185000, Instance: histogram_median_unit_tb.uut.DUT_RAM.inst.native_mem_module.blk_mem_gen_v8_4_4_inst, A write address: b6, B  read address: b6
blk_mem_gen_v8_4_4 collision detected at time: 9205000, Instance: histogram_median_unit_tb.uut.DUT_RAM.inst.native_mem_module.blk_mem_gen_v8_4_4_inst, A write address: 4d, B  read address: 4d
blk_mem_gen_v8_4_4 collision detected at time: 9225000, Instance: histogram_median_unit_tb.uut.DUT_RAM.inst.native_mem_module.blk_mem_gen_v8_4_4_inst, A write address: f6, B  read address: f6
blk_mem_gen_v8_4_4 collision detected at time: 9245000, Instance: histogram_median_unit_tb.uut.DUT_RAM.inst.native_mem_module.blk_mem_gen_v8_4_4_inst, A write address: 89, B  read address: 89
blk_mem_gen_v8_4_4 collision detected at time: 9265000, Instance: histogram_median_unit_tb.uut.DUT_RAM.inst.native_mem_module.blk_mem_gen_v8_4_4_inst, A write address: 67, B  read address: 67
blk_mem_gen_v8_4_4 collision detected at time: 9285000, Instance: histogram_median_unit_tb.uut.DUT_RAM.inst.native_mem_module.blk_mem_gen_v8_4_4_inst, A write address: 37, B  read address: 37
blk_mem_gen_v8_4_4 collision detected at time: 9305000, Instance: histogram_median_unit_tb.uut.DUT_RAM.inst.native_mem_module.blk_mem_gen_v8_4_4_inst, A write address: 9, B  read address: 9
blk_mem_gen_v8_4_4 collision detected at time: 9325000, Instance: histogram_median_unit_tb.uut.DUT_RAM.inst.native_mem_module.blk_mem_gen_v8_4_4_inst, A write address: ed, B  read address: ed
blk_mem_gen_v8_4_4 collision detected at time: 9345000, Instance: histogram_median_unit_tb.uut.DUT_RAM.inst.native_mem_module.blk_mem_gen_v8_4_4_inst, A write address: 65, B  read address: 65
blk_mem_gen_v8_4_4 collision detected at time: 9365000, Instance: histogram_median_unit_tb.uut.DUT_RAM.inst.native_mem_module.blk_mem_gen_v8_4_4_inst, A write address: 94, B  read address: 94
blk_mem_gen_v8_4_4 collision detected at time: 9385000, Instance: histogram_median_unit_tb.uut.DUT_RAM.inst.native_mem_module.blk_mem_gen_v8_4_4_inst, A write address: 92, B  read address: 92
blk_mem_gen_v8_4_4 collision detected at time: 9405000, Instance: histogram_median_unit_tb.uut.DUT_RAM.inst.native_mem_module.blk_mem_gen_v8_4_4_inst, A write address: dc, B  read address: dc
blk_mem_gen_v8_4_4 collision detected at time: 9425000, Instance: histogram_median_unit_tb.uut.DUT_RAM.inst.native_mem_module.blk_mem_gen_v8_4_4_inst, A write address: 3a, B  read address: 3a
blk_mem_gen_v8_4_4 collision detected at time: 9445000, Instance: histogram_median_unit_tb.uut.DUT_RAM.inst.native_mem_module.blk_mem_gen_v8_4_4_inst, A write address: 1a, B  read address: 1a
blk_mem_gen_v8_4_4 collision detected at time: 9465000, Instance: histogram_median_unit_tb.uut.DUT_RAM.inst.native_mem_module.blk_mem_gen_v8_4_4_inst, A write address: ef, B  read address: ef
blk_mem_gen_v8_4_4 collision detected at time: 9485000, Instance: histogram_median_unit_tb.uut.DUT_RAM.inst.native_mem_module.blk_mem_gen_v8_4_4_inst, A write address: d, B  read address: d
blk_mem_gen_v8_4_4 collision detected at time: 9505000, Instance: histogram_median_unit_tb.uut.DUT_RAM.inst.native_mem_module.blk_mem_gen_v8_4_4_inst, A write address: 62, B  read address: 62
blk_mem_gen_v8_4_4 collision detected at time: 9525000, Instance: histogram_median_unit_tb.uut.DUT_RAM.inst.native_mem_module.blk_mem_gen_v8_4_4_inst, A write address: f8, B  read address: f8
blk_mem_gen_v8_4_4 collision detected at time: 9545000, Instance: histogram_median_unit_tb.uut.DUT_RAM.inst.native_mem_module.blk_mem_gen_v8_4_4_inst, A write address: e0, B  read address: e0
blk_mem_gen_v8_4_4 collision detected at time: 9565000, Instance: histogram_median_unit_tb.uut.DUT_RAM.inst.native_mem_module.blk_mem_gen_v8_4_4_inst, A write address: ba, B  read address: ba
blk_mem_gen_v8_4_4 collision detected at time: 9585000, Instance: histogram_median_unit_tb.uut.DUT_RAM.inst.native_mem_module.blk_mem_gen_v8_4_4_inst, A write address: 90, B  read address: 90
blk_mem_gen_v8_4_4 collision detected at time: 9605000, Instance: histogram_median_unit_tb.uut.DUT_RAM.inst.native_mem_module.blk_mem_gen_v8_4_4_inst, A write address: 8, B  read address: 8
